Site-YearCode,Transect,Point,Height ,Species,Plant code,Native Status,Life History,Stature
SUDU-2010,36.0,7.0,Low,Erigeron glaucus,ERGL,Native,Perennial,Forb
SUDU-2010,36.0,13.0,Low,Achillea millefolium,ACMI,Native,Perennial,Forb
SUDU-2010,36.0,13.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,36.0,13.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,36.0,13.0,Low,Rumex salicifolius,RUSA,,,
SUDU-2010,36.0,19.0,Low,Bare ground,BG,-,-,-
SUDU-2010,36.0,25.0,Low,Bare ground,BG,-,-,-
SUDU-2010,36.0,31.0,Low,Abronia latifolia,ABLA,Native,Perennial,Forb
SUDU-2010,36.0,37.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,36.0,37.0,Medium,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,36.0,37.0,Medium,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,36.0,43.0,Low,Achillea millefolium,ACMI,Native,Perennial,Forb
SUDU-2010,36.0,43.0,Low,Juncus lesuerii,JULE,Native,Perennial,Rush/Sedge
SUDU-2010,36.0,49.0,Low,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,36.0,55.0,Low,Castilleja sp.,CASP,Native,Perennial,Forb
SUDU-2010,36.0,55.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,36.0,55.0,Medium,Castilleja sp.,CASP,Native,Perennial,Forb
SUDU-2010,36.0,61.0,Low,Anagalis arvensis,ANAR,Exotic,Annual,Forb
SUDU-2010,36.0,61.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,36.0,61.0,Low,Tanacetum camphoratum,TACA,Native,,
SUDU-2010,42.0,1.0,Low,Eriogonum latifolium,ERLA,Native,Perennial,Forb
SUDU-2010,42.0,1.0,Low,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,42.0,1.0,Medium,Eriogonum latifolium,ERLA,Native,Perennial,Forb
SUDU-2010,42.0,1.0,Medium,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,42.0,7.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,42.0,7.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,42.0,13.0,Low,Achillea millefolium,ACMI,Native,Perennial,Forb
SUDU-2010,42.0,13.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,42.0,19.0,Low,Bare ground,BG,-,-,-
SUDU-2010,42.0,25.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,42.0,25.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,42.0,25.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
SUDU-2010,42.0,31.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,42.0,31.0,Low,Eriogonum latifolium,ERLA,Native,Perennial,Forb
SUDU-2010,42.0,31.0,Medium,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,42.0,37.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,42.0,37.0,Low,PLANT DEBRIS LITTER,,-,-,-
SUDU-2010,42.0,43.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,42.0,43.0,Low,Erigeron glaucus,ERGL,Native,Perennial,Forb
SUDU-2010,42.0,43.0,Low,Marah fabaceus,MAFA,Native,,
SUDU-2010,42.0,49.0,Low,Eriogonum latifolium,ERLA,Native,Perennial,Forb
SUDU-2010,42.0,55.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,48.0,1.0,Low,Ambrosia chamissonis,AMCH,Native,Perennial,Shrub
SUDU-2010,48.0,1.0,Low,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,48.0,1.0,Medium,Ambrosia chamissonis,AMCH,Native,Perennial,Shrub
SUDU-2010,48.0,1.0,Medium,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,48.0,7.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,7.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,13.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,13.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,19.0,Low,Bare ground,BG,-,-,-
SUDU-2010,48.0,25.0,Low,Bare ground,BG,-,-,-
SUDU-2010,48.0,31.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,48.0,31.0,Low,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,48.0,37.0,Low,Bare ground,BG,-,-,-
SUDU-2010,48.0,43.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,48.0,43.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,49.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,48.0,55.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,48.0,55.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,48.0,55.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,48.0,55.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,0.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,1.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,1.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,1.0,Medium,Rumex crispus,RUCR,,,
SUDU-2010,54.0,7.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,7.0,Medium,Marah fabaceus,MAFA,,,
SUDU-2010,54.0,13.0,Low,Erigeron glaucus,ERGL,Native,Perennial,Forb
SUDU-2010,54.0,13.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,13.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,19.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,54.0,19.0,Low,Avena sp.,AVSP,Exotic,Annual,Grass
SUDU-2010,54.0,19.0,Medium,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,54.0,25.0,Low,Bare ground,BG,-,-,-
SUDU-2010,54.0,31.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,54.0,31.0,Medium,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,54.0,37.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,54.0,37.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,54.0,43.0,Low,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,54.0,43.0,Medium,Grindelia hirsutula var. hirsutula,GRHI,Native,Perennial,Forb
SUDU-2010,54.0,49.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,54.0,55.0,Low,Eriogonum latifolium,ERLA,Native,Perennial,Forb
SUDU-2010,60.0,1.0,Low,Ambrosia chamissonis,AMCH,Native,Perennial,Shrub
SUDU-2010,60.0,1.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,7.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,60.0,7.0,Low,Rumex salicifolius,RUSA,,,
SUDU-2010,60.0,7.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,60.0,7.0,Medium,Rumex salicifolius,RUSA,,,
SUDU-2010,60.0,13.0,Low,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,60.0,13.0,Medium,Eriophyllum staechadifolium,ERST,Native,Perennial,Shrub
SUDU-2010,60.0,19.0,Low,Fragaria chiloensis,FRCH,Native,Perennial,Forb
SUDU-2010,60.0,25.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,25.0,Low,Marah fabaceus,MAFA,,,
SUDU-2010,60.0,31.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,31.0,Medium,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,37.0,Low,Bromus diandrus,BRDI,Exotic,Annual,Grass
SUDU-2010,60.0,37.0,Low,Ehrharta erecta,EHER,Exotic,Perennial,Grass
SUDU-2010,60.0,43.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
SUDU-2010,60.0,43.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
SUDU-2010,60.0,43.0,Medium,Marah fabaceus,MAFA,,,
SUDU-2010,60.0,43.0,Medium,Rubus ursinus,RUUR,,,
SUDU-2010,60.0,49.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
SUDU-2010,60.0,55.0,Low,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,55.0,Low,Leymus sp.,LESP,Native,Perennial,Grass
SUDU-2010,60.0,55.0,Medium,Artemisa pycnocephala,ARPY,Native,Perennial,Forb
SUDU-2010,60.0,55.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
SUDU-2011,35.0,8.0,L,Achillea millefolium,ACMI,,,
SUDU-2011,35.0,43.0,L,Achillea millefolium,ACMI,,,
SUDU-2011,56.0,29.0,L,Achillea millefolium,ACMI,,,
SUDU-2011,70.0,22.0,L,Achillea millefolium,ACMI,,,
SUDU-2011,42.0,8.0,L,Ambrosia chamissonis,AMCH,,,
SUDU-2011,21.0,71.0,L,Anagallis arvensis,ANAR,,,
SUDU-2011,7.0,1.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,7.0,8.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,7.0,43.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,14.0,8.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,28.0,36.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,28.0,36.0,M,Artemisia pycnocephala,ARPY,,,
SUDU-2011,28.0,43.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,35.0,29.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,63.0,1.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,63.0,15.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,63.0,15.0,M,Artemisia pycnocephala,ARPY,,,
SUDU-2011,70.0,1.0,L,Artemisia pycnocephala,ARPY,,,
SUDU-2011,35.0,43.0,L,Avena sp.,AV sp.,,,
SUDU-2011,21.0,43.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,28.0,8.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,35.0,36.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,49.0,22.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,56.0,43.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,63.0,43.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,70.0,22.0,L,Baccharis pilularis,BAPI,,,
SUDU-2011,7.0,15.0,L,Bare ground,BG,,,
SUDU-2011,7.0,29.0,L,Bare ground,BG,,,
SUDU-2011,14.0,1.0,L,Bare ground,BG,,,
SUDU-2011,14.0,22.0,L,Bare ground,BG,,,
SUDU-2011,14.0,29.0,L,Bare ground,BG,,,
SUDU-2011,14.0,64.0,L,Bare ground,BG,,,
SUDU-2011,21.0,15.0,L,Bare ground,BG,,,
SUDU-2011,21.0,22.0,L,Bare ground,BG,,,
SUDU-2011,21.0,29.0,L,Bare ground,BG,,,
SUDU-2011,21.0,36.0,L,Bare ground,BG,,,
SUDU-2011,21.0,57.0,L,Bare ground,BG,,,
SUDU-2011,28.0,29.0,L,Bare ground,BG,,,
SUDU-2011,28.0,50.0,L,Bare ground,BG,,,
SUDU-2011,35.0,22.0,L,Bare ground,BG,,,
SUDU-2011,49.0,43.0,L,Bare ground,BG,,,
SUDU-2011,7.0,36.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,14.0,50.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,21.0,50.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,21.0,71.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,28.0,15.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,28.0,57.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,28.0,64.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,35.0,15.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,35.0,15.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,35.0,36.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,35.0,57.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,42.0,43.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,42.0,57.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,42.0,57.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,1.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,15.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,15.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,57.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,57.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,56.0,1.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,56.0,1.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,56.0,15.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,56.0,36.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,56.0,57.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,63.0,29.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,63.0,29.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,63.0,36.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,63.0,36.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,63.0,43.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,70.0,36.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,70.0,43.0,L,Bromus diandrus,BRDI,,,
SUDU-2011,70.0,43.0,M,Bromus diandrus,BRDI,,,
SUDU-2011,49.0,50.0,L,Castilleja affinis,CAAF,,,
SUDU-2011,56.0,50.0,L,Castilleja affinis,CAAF,,,
SUDU-2011,56.0,50.0,M,Castilleja affinis,CAAF,,,
SUDU-2011,28.0,15.0,L,Cerastium glomeratum,CEGL,,,
SUDU-2011,70.0,36.0,L,Cerastium glomeratum,CEGL,,,
SUDU-2011,14.0,36.0,L,Dudleya farinosa,DUFA,,,
SUDU-2011,35.0,15.0,L,Ehrharta erecta,EHER,,,
SUDU-2011,21.0,1.0,L,Erigeron glaucus,ERGL,,,
SUDU-2011,42.0,8.0,L,Erigeron glaucus,ERGL,,,
SUDU-2011,63.0,22.0,L,Erigeron glaucus,ERGL,,,
SUDU-2011,14.0,50.0,L,Eriogonum latifolium,ERLA,,,
SUDU-2011,28.0,8.0,L,Eriogonum latifolium,ERLA,,,
SUDU-2011,49.0,29.0,L,Eriogonum latifolium,ERLA,,,
SUDU-2011,70.0,43.0,L,Eriogonum latifolium,ERLA,,,
SUDU-2011,7.0,1.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,7.0,22.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,15.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,15.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,36.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,43.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,14.0,57.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,21.0,1.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,21.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,28.0,22.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,35.0,1.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,35.0,1.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,42.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,42.0,15.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,42.0,15.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,42.0,36.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,49.0,15.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,49.0,15.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,49.0,36.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,1.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,1.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,8.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,15.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,15.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,22.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,56.0,22.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,8.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,15.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,15.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,29.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,50.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,63.0,50.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,70.0,8.0,L,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,70.0,8.0,M,Eriophyllum staechadifolium,ERST,,,
SUDU-2011,42.0,22.0,L,Eschscholzia californica,ESCA,,,
SUDU-2011,28.0,1.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,35.0,50.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,42.0,1.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,42.0,50.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,70.0,1.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,70.0,15.0,L,Fragaria chiloensis,FRCH,,,
SUDU-2011,35.0,15.0,L,Geranium dissectum,GEDI,,,
SUDU-2011,35.0,57.0,L,Geranium dissectum,GEDI,,,
SUDU-2011,28.0,1.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,28.0,57.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,28.0,57.0,M,Grindelia hirsutula,GRHI,,,
SUDU-2011,35.0,50.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,42.0,1.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,49.0,1.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,56.0,43.0,L,Grindelia hirsutula,GRHI,,,
SUDU-2011,63.0,1.0,L,Lupinus arboreus,LUAR,,,
SUDU-2011,63.0,1.0,M,Lupinus arboreus,LUAR,,,
SUDU-2011,63.0,57.0,L,Lupinus arboreus,LUAR,,,
SUDU-2011,63.0,57.0,M,Lupinus arboreus,LUAR,,,
SUDU-2011,14.0,15.0,L,Lupinus chamissonis,LUCH,,,
SUDU-2011,21.0,43.0,L,Lupinus chamissonis,LUCH,,,
SUDU-2011,21.0,43.0,M,Lupinus chamissonis,LUCH,,,
SUDU-2011,28.0,1.0,L,Lupinus chamissonis,LUCH,,,
SUDU-2011,70.0,29.0,L,Lupinus chamissonis,LUCH,,,
SUDU-2011,70.0,29.0,M,Lupinus chamissonis,LUCH,,,
SUDU-2011,7.0,22.0,L,Marah fabaceus,MAFA,,,
SUDU-2011,21.0,8.0,L,Marah fabaceus,MAFA,,,
SUDU-2011,42.0,15.0,M,Marah fabaceus,MAFA,,,
SUDU-2011,42.0,43.0,L,Marah fabaceus,MAFA,,,
SUDU-2011,56.0,15.0,L,Marah fabaceus,MAFA,,,
SUDU-2011,56.0,15.0,M,Marah fabaceus,MAFA,,,
SUDU-2011,63.0,50.0,M,Marah fabaceus,MAFA,,,
SUDU-2011,70.0,43.0,L,Marah fabaceus,MAFA,,,
SUDU-2011,63.0,57.0,L,Rubus ursinus,RUUR,,,
SUDU-2011,70.0,50.0,L,Rubus ursinus,RUUR,,,
SUDU-2011,70.0,50.0,M,Rubus ursinus,RUUR,,,
SUDU-2011,70.0,57.0,L,Rubus ursinus,RUUR,,,
SUDU-2011,21.0,50.0,L,Rumex salicifolius,RUSA,,,
SUDU-2011,63.0,8.0,L,Rumex salicifolius,RUSA,,,
SUDU-2011,63.0,22.0,M,Rumex salicifolius,RUSA,,,
SUDU-2011,35.0,8.0,L,Senecio vulgaris,SEVU,,,
SUDU-2011,21.0,50.0,L,Sonchus oleraceus,SOOL,,,
SUDU-2011,21.0,64.0,L,Sonchus oleraceus,SOOL,,,
SUDU-2011,63.0,43.0,L,Sonchus oleraceus,SOOL,,,
SUDU-2011,7.0,22.0,L,Tanacetum camphoratum,TACA,,,
SUDU-2011,42.0,29.0,L,Tanacetum camphoratum,TACA,,,
SUDU-2011,35.0,57.0,L,Taraxacum officinalis,TAOF,,,
SUDU-2011,42.0,29.0,L,Thatch,,,,
SUDU-2011,49.0,8.0,L,Thatch,,,,
SUDU-2011,70.0,57.0,L,Vulpia bromoides,VUBR,,,
SUDU-2011,63.0,22.0,L,Woody debris,,,,
SUDU-2011,63.0,22.0,M,Woody debris,,,,
SUDU-2012,28.0,28.0,L,Abronia latifolia,ABLA,x,,
SUDU-2012,21.0,56.0,L,Achillea millefolium,ACMI,x,,
SUDU-2012,35.0,42.0,L,Achillea millefolium,ACMI,x,,
SUDU-2012,49.0,42.0,L,Achillea millefolium,ACMI,x,,
SUDU-2012,70.0,35.0,L,Achillea millefolium,ACMI,x,,
SUDU-2012,70.0,14.0,L,Achillea millefolium,ACMI,x,,
SUDU-2012,21.0,21.0,L,Albizia lophantha,ALLO,,,
SUDU-2012,7.0,35.0,L,Ambrosia chamissonis,AMCH,x,,
SUDU-2012,14.0,21.0,L,Ambrosia chamissonis,AMCH,x,,
SUDU-2012,35.0,7.0,L,Ambrosia chamissonis,AMCH,x,,
SUDU-2012,63.0,21.0,L,Ambrosia chamissonis,AMCH,x,,
SUDU-2012,63.0,42.0,L,Artemisia californica ,ARCA,x,,
SUDU-2012,21.0,35.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,28.0,42.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,42.0,21.0,M,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,42.0,28.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,49.0,28.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,63.0,28.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,63.0,21.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,63.0,7.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,70.0,14.0,L,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,70.0,14.0,M,Artemisia pycnocephala,ARPY,x,,
SUDU-2012,21.0,0.0,L,Avena barbada,AVBA,,,
SUDU-2012,21.0,49.0,L,Baccharius pilularis,BAPI,x,,
SUDU-2012,28.0,49.0,L,Baccharius pilularis,BAPI,x,,
SUDU-2012,28.0,56.0,L,Baccharius pilularis,BAPI,x,,
SUDU-2012,49.0,42.0,L,Baccharius pilularis,BAPI,x,,
SUDU-2012,70.0,42.0,M,Baccharius pilularis,BAPI,x,,
SUDU-2012,49.0,0.0,L,Bromus Carinatus,BRCA,x,,
SUDU-2012,14.0,56.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,21.0,14.0,L,Bromus diandrus ,BRDI,,,
SUDU-2013,28.0,56.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,28.0,63.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,35.0,63.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,35.0,35.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,35.0,14.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,56.0,14.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,63.0,42.0,M,Bromus diandrus ,BRDI,,,
SUDU-2012,63.0,21.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,70.0,35.0,M,Bromus diandrus ,BRDI,,,
SUDU-2012,70.0,0.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,70.0,0.0,M,Bromus diandrus ,BRDI,,,
SUDU-2012,77.0,14.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,77.0,21.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,77.0,21.0,M,Bromus diandrus ,BRDI,,,
SUDU-2012,77.0,28.0,L,Bromus diandrus ,BRDI,,,
SUDU-2012,70.0,14.0,L,Bromus hordeaceus,BRHO,,,
SUDU-2012,35.0,56.0,M,Castilleja affinis,CAAF,x,,
SUDU-2012,7.0,35.0,L,Claytonia perfoliata,CLPE,x,,
SUDU-2012,35.0,21.0,L,Ehrharta erecta,EHER,,,
SUDU-2012,56.0,14.0,L,Ehrharta erecta,EHER,,,
SUDU-2012,14.0,63.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2013,28.0,0.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2012,35.0,7.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2012,35.0,0.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2012,63.0,7.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2012,70.0,0.0,L,Erigeron glaucus,ERGL,x,,
SUDU-2012,7.0,35.0,L,Eriogonum latifolium,ERLA,x,,
SUDU-2012,14.0,0.0,L,Eriogonum latifolium,ERLA,x,,
SUDU-2012,35.0,35.0,L,Eriogonum latifolium,ERLA,x,,
SUDU-2012,42.0,35.0,L,Eriogonum latifolium,ERLA,x,,
SUDU-2012,7.0,0.0,L,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,7.0,0.0,M,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,7.0,7.0,L,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,7.0,7.0,M,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,7.0,14.0,L,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,7.0,14.0,M,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,14.0,49.0,L,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,14.0,49.0,M,Eriophyllum staechadifolium,ERST,x,,
SUDU-2012,14.0,21.0,L,Eriophyllum staechadifolium,ERST,x,,
